102199,2000-09-10 02:17:58.0,98.82,1
102218,2000-04-21 08:40:36.0,95.28,1
102247,2000-04-23 02:05:38.0,95.65,1
102249,2000-06-06 05:29:28.0,95.84,1
102263,2000-12-13 01:12:59.0,90.43,1
102265,2000-02-28 14:38:14.0,90.13,1
102272,2000-10-21 13:11:14.0,96.01,1
102275,2000-10-30 11:11:07.0,92.85,1
102276,2000-02-24 08:20:26.0,95.83,1
102290,2000-11-23 02:21:54.0,94.35,1
102293,2000-02-08 22:48:26.0,98.13,1
102294,2000-08-02 03:44:34.0,98.92,1
102295,2000-03-09 00:51:06.0,96.37,1
102301,2000-07-08 17:52:11.0,92.68,1
102303,2000-09-28 18:22:14.0,94.09,1
102315,2000-10-12 20:49:37.0,94.94,1
102330,2000-06-14 12:42:38.0,94.8,1
102338,2000-02-26 23:55:27.0,94.71,1
102340,2000-09-04 09:16:44.0,90.02,1
102352,2000-11-29 08:22:28.0,95.81,1
102374,2000-02-17 20:07:33.0,92.85,1
102381,2000-01-06 11:54:20.0,91.17,1
102388,2000-08-30 17:25:30.0,99.82,1
102389,2000-12-29 18:15:13.0,98.78,1
102391,2000-01-26 01:39:43.0,99.29,1
102402,2000-02-07 14:03:18.0,93.73,1
102418,2000-05-26 07:21:56.0,94.62,1
102453,2000-11-25 01:13:03.0,99.04,1
102467,2000-09-07 22:06:15.0,97.39,1
102480,2000-02-19 07:57:43.0,93.67,1
102483,2000-12-24 18:47:54.0,98.34,1
102499,2000-02-21 09:28:55.0,97.1,1
102506,2000-05-09 08:17:29.0,95.89,1
102512,2000-04-22 18:22:39.0,90.74,1
102528,2000-07-10 15:40:22.0,97.19,1
102550,2000-06-13 19:58:35.0,91.42,1
102555,2000-04-26 20:32:09.0,99.2,1
102576,2000-02-09 07:44:25.0,94.29,1
102578,2000-06-22 11:56:48.0,98.58,1
102586,2000-10-28 23:15:49.0,96.93,1
102587,2000-05-13 06:31:51.0,91.71,1
102590,2000-03-27 04:39:01.0,97.69,1
102591,2000-03-05 11:14:47.0,95.18,1
102593,2000-10-08 07:34:03.0,97.77,1
102594,2000-07-29 13:18:35.0,95.06,1
102610,2000-10-19 16:44:54.0,94.53,1
102613,2000-11-09 04:44:46.0,98.85,1
102632,2000-03-09 18:02:04.0,93.79,1
102634,2000-09-04 22:31:21.0,96.35,1
102646,2000-11-10 08:39:22.0,93.46,1
102669,2000-04-24 12:48:42.0,97.93,1
102673,2000-05-24 10:57:10.0,97.59,1
102714,2000-06-23 12:56:24.0,97.15,1
102719,2000-02-04 04:47:45.0,99.37,1
102725,2000-02-09 04:38:39.0,94.62,1
102770,2000-12-11 05:33:07.0,92.7,1
102777,2000-11-24 01:42:52.0,96.45,1
102782,2000-05-31 12:41:59.0,97.07,1
102789,2000-08-27 05:58:30.0,95.71,1
102792,2000-05-23 00:51:05.0,91.42,1
102802,2000-01-04 13:30:10.0,97.59,1
102808,2000-03-19 14:59:06.0,99.51,1
102818,2000-11-13 00:49:02.0,96.48,1
102847,2000-02-02 11:33:07.0,96.37,1
102858,2000-11-03 01:33:37.0,95.68,1
102874,2000-05-30 12:43:34.0,96.15,1
102875,2000-07-27 07:10:24.0,96.84,1
102885,2000-11-28 04:06:19.0,90.93,1
102888,2000-12-06 04:50:59.0,90.53,1
102889,2000-09-23 16:25:05.0,93.68,1
102891,2000-10-12 17:56:20.0,95.76,1
102908,2000-06-26 06:01:06.0,93.86,1
102920,2000-05-30 02:12:32.0,91.47,1
102921,2000-05-04 04:12:21.0,95.64,1
102922,2000-10-05 03:02:06.0,94.01,1
102926,2000-10-02 03:26:27.0,99.23,1
102931,2000-05-25 05:32:21.0,93.95,1
102951,2000-02-01 01:46:09.0,92.14,1
102952,2000-05-08 13:40:02.0,99.63,1
102962,2000-10-25 04:12:53.0,90.01,1
102975,2000-09-03 18:07:12.0,98.68,1
102977,2000-02-17 14:21:41.0,94.25,1
102996,2000-04-08 09:51:55.0,95.94,1
103004,2000-04-30 23:35:03.0,93.79,1
103008,2000-02-17 14:42:51.0,97.04,1
103027,2000-02-26 11:10:04.0,93.94,1
103035,2000-11-01 06:14:20.0,94.71,1
103040,2000-04-16 02:55:02.0,91.13,1
103064,2000-01-14 00:26:30.0,90.2,1
103071,2000-08-30 13:07:20.0,92.35,1
103074,2000-03-21 08:49:55.0,97.29,1
103083,2000-10-15 10:43:15.0,96.62,1
103085,2000-08-20 08:06:23.0,97.15,1
103087,2000-04-16 19:14:04.0,97.98,1
103097,2000-03-26 10:54:34.0,93.63,1
103100,2000-09-25 22:14:38.0,93.65,1
103117,2000-04-27 13:14:47.0,99.72,1
103129,2000-03-28 19:08:59.0,94.1,1
103138,2000-01-22 00:10:10.0,99.82,1
103141,2000-05-01 15:47:49.0,99.97,1
103142,2000-12-30 14:10:56.0,99.48,1
103143,2000-12-22 22:17:25.0,90.44,1
103151,2000-12-07 20:51:06.0,99.42,1
103158,2000-06-13 00:58:24.0,90.11,1
103170,2000-09-11 16:31:04.0,96.15,1
103181,2000-12-27 05:28:34.0,90.27,1
103187,2000-03-31 21:35:40.0,96.83,1
103193,2000-04-20 10:08:12.0,99.91,1
103208,2000-08-13 03:45:18.0,95.02,1
103213,2000-02-22 08:36:07.0,98.78,1
103218,2000-10-30 01:04:43.0,90.24,1
103235,2000-06-22 05:18:20.0,91.97,1
103237,2000-01-20 20:46:43.0,92.4,1
103259,2000-07-16 08:56:00.0,92.35,1
103264,2000-09-13 21:19:18.0,96.19,1
103273,2000-09-10 22:48:35.0,98.28,1
103278,2000-10-25 07:00:45.0,95.76,1
103288,2000-09-09 15:24:46.0,97.59,1
103290,2000-01-15 10:05:38.0,92.69,1
103316,2000-11-04 01:17:55.0,90.43,1
103323,2000-06-29 07:30:51.0,96.95,1
103324,2000-05-13 15:25:41.0,92.15,1
103340,2000-06-25 18:07:09.0,94.11,1
103342,2000-06-14 09:13:23.0,93.75,1
103349,2000-05-27 06:39:02.0,95.24,1
103350,2000-07-20 13:04:43.0,90.3,1
103352,2000-05-06 22:28:46.0,98.39,1
103369,2000-08-28 16:28:08.0,95.79,1
103387,2000-09-05 11:28:31.0,97.06,1
103389,2000-04-13 04:14:58.0,98.35,1
103399,2000-08-06 19:10:47.0,94.54,1
103410,2000-08-02 02:18:25.0,97.06,1
103420,2000-07-26 07:34:07.0,96.5,1
103425,2000-01-01 09:54:59.0,98.79,1
103452,2000-06-22 20:45:24.0,94.5,1
103456,2000-02-05 07:40:56.0,99.48,1
103477,2000-06-10 18:36:16.0,95.86,1
103514,2000-06-12 10:10:11.0,94.36,1
103519,2000-06-19 19:12:32.0,93.49,1
103531,2000-11-09 23:31:55.0,93.09,1
103565,2000-09-07 09:32:27.0,97.83,1
103578,2000-05-19 18:10:27.0,95.81,1
103582,2000-02-22 18:26:33.0,99.88,1
103591,2000-01-06 19:38:32.0,90.03,1
103605,2000-01-02 06:06:10.0,98.79,1
103609,2000-08-05 15:12:52.0,95.63,1
103616,2000-03-11 16:49:00.0,98.81,1
103618,2000-02-02 13:05:26.0,94.46,1
103620,2000-11-11 11:01:51.0,98.13,1
103623,2000-11-04 06:18:49.0,96.76,1
103627,2000-08-10 06:23:13.0,93.33,1
103632,2000-10-25 03:26:46.0,90.87,1
103634,2000-06-04 20:06:06.0,90.97,1
103658,2000-12-01 10:12:23.0,99.48,1
103660,2000-11-10 08:22:39.0,99.76,1
103674,2000-05-29 21:24:55.0,91.04,1
103677,2000-08-08 22:36:45.0,95.34,1
103692,2000-05-31 05:38:42.0,91.26,1
103696,2000-08-23 09:25:39.0,94.35,1
103720,2000-11-20 01:16:17.0,99.51,1
103728,2000-10-15 22:58:12.0,93.84,1
103742,2000-04-04 05:12:27.0,98.32,1
103756,2000-01-13 05:39:38.0,94.08,1
103766,2000-09-20 06:17:56.0,97.44,1
103800,2000-10-30 05:52:27.0,90.01,1
103818,2000-04-16 10:59:12.0,91.58,1
103827,2000-05-28 02:57:09.0,91.68,1
103849,2000-07-09 16:46:09.0,94.97,1
103860,2000-02-12 00:37:51.0,93.88,1
103861,2000-05-07 10:41:55.0,92.88,1
103876,2000-07-02 15:07:41.0,91.8,1
103889,2000-03-17 02:55:37.0,90.49,1
103894,2000-03-21 05:19:14.0,98.15,1
103903,2000-07-26 13:52:27.0,94.56,1
103911,2000-10-17 04:03:10.0,90.38,1
103912,2000-02-19 01:53:25.0,96.04,1
103928,2000-03-21 20:26:51.0,94.52,1
103932,2000-07-26 05:32:59.0,97.02,1
103958,2000-07-07 13:10:04.0,99.93,1
103962,2000-01-18 20:50:27.0,95.84,1
103972,2000-04-17 10:58:23.0,90.06,1
103999,2000-01-14 02:40:38.0,98.09,1
104001,2000-10-27 10:56:37.0,98.66,1
104003,2000-05-28 11:56:28.0,95.46,1
104017,2000-07-27 02:25:46.0,94.11,1
104046,2000-06-13 10:24:51.0,93.71,1
104048,2000-04-19 21:52:43.0,92.25,1
104071,2000-04-07 11:35:19.0,97.4,1
104089,2000-05-08 14:21:51.0,96.07,1
104097,2000-06-19 11:36:30.0,98.73,1
104104,2000-01-09 01:03:01.0,95.45,1
104123,2000-02-07 16:10:08.0,97.88,1
104124,2000-08-01 10:25:40.0,98.68,1
104125,2000-03-06 19:36:45.0,94.06,1
104126,2000-02-29 05:47:28.0,98.93,1
104150,2000-08-21 20:11:05.0,97.97,1
104151,2000-12-22 14:32:16.0,94.53,1
104154,2000-02-16 19:31:38.0,96.78,1
104183,2000-05-23 05:31:32.0,93.24,1
104188,2000-02-13 19:11:48.0,90.3,1
104209,2000-08-01 18:07:52.0,96.81,1
104234,2000-08-27 19:47:31.0,92.93,1
104243,2000-10-04 03:03:12.0,99.19,1
104249,2000-07-26 03:06:29.0,99.67,1
104251,2000-03-28 09:17:51.0,94.65,1
104253,2000-02-15 12:24:46.0,92.18,1
104257,2000-04-17 01:40:41.0,90.0,1
104281,2000-04-21 16:24:05.0,93.5,1
104282,2000-10-03 11:21:43.0,98.18,1
104310,2000-04-21 06:15:27.0,99.19,1
104319,2000-03-18 11:54:40.0,90.59,1
104333,2000-05-17 16:04:01.0,96.01,1
104337,2000-03-14 14:02:07.0,98.41,1
104340,2000-11-04 20:10:17.0,97.28,1
104352,2000-07-11 15:16:45.0,95.31,1
104360,2000-06-23 05:59:26.0,99.82,1
104396,2000-12-03 11:22:48.0,96.4,1
104399,2000-04-03 18:11:27.0,91.85,1
104404,2000-02-18 11:16:36.0,93.34,1
104406,2000-12-01 00:00:52.0,95.36,1
104427,2000-01-08 23:46:02.0,93.33,1
104432,2000-02-11 04:03:49.0,99.73,1
104447,2000-01-16 21:38:55.0,92.29,1
104460,2000-02-06 00:51:00.0,95.92,1
104486,2000-06-05 12:30:02.0,92.3,1
104503,2000-03-12 09:31:30.0,95.3,1
104517,2000-08-15 04:02:49.0,98.71,1
104520,2000-10-31 04:30:43.0,99.19,1
104542,2000-08-03 18:44:37.0,98.24,1
104548,2000-11-07 03:58:21.0,93.36,1
104550,2000-06-06 22:01:49.0,90.38,1
104553,2000-01-08 07:06:16.0,91.77,1
104556,2000-10-21 11:07:44.0,97.96,1
104564,2000-01-06 17:58:44.0,95.76,1
104567,2000-02-07 12:20:30.0,96.82,1
104581,2000-07-01 09:39:53.0,95.94,1
104583,2000-03-01 13:16:14.0,99.3,1
104589,2000-10-23 07:32:52.0,93.78,1
104594,2000-02-15 18:07:58.0,94.5,1
104595,2000-05-07 12:50:57.0,91.15,1
104602,2000-10-07 11:48:36.0,97.54,1
104603,2000-07-27 19:11:28.0,93.35,1
104604,2000-12-13 09:20:35.0,95.77,1
104616,2000-09-05 05:01:36.0,92.05,1
104625,2000-05-30 21:37:06.0,98.31,1
104632,2000-08-25 09:37:12.0,91.43,1
104636,2000-10-29 06:11:57.0,93.64,1
104652,2000-07-22 10:16:32.0,99.18,1
104655,2000-11-23 07:32:53.0,94.15,1
104671,2000-08-20 16:34:35.0,92.92,1
104687,2000-02-26 14:58:09.0,94.23,1
104712,2000-08-14 19:41:07.0,90.45,1
104743,2000-05-18 08:56:05.0,95.05,1
104748,2000-11-05 15:04:06.0,95.62,1
104752,2000-09-08 13:33:49.0,90.87,1
104766,2000-06-08 15:08:43.0,93.05,1
104767,2000-05-04 11:23:07.0,91.3,1
104768,2000-07-16 23:01:01.0,97.22,1
104778,2000-05-15 22:32:16.0,94.82,1
104805,2000-11-30 08:30:36.0,91.02,1
104809,2000-03-14 10:20:17.0,95.75,1
104814,2000-05-10 08:05:22.0,91.11,1
104822,2000-04-13 21:23:26.0,91.17,1
104825,2000-06-22 03:50:14.0,98.83,1
104835,2000-09-18 16:05:43.0,96.18,1
104848,2000-09-08 00:33:16.0,97.63,1
104851,2000-08-08 05:10:35.0,99.37,1
104857,2000-09-02 13:36:54.0,94.14,1
104869,2000-06-08 03:49:50.0,97.55,1
104870,2000-07-26 23:42:46.0,92.21,1
104878,2000-08-14 16:16:52.0,91.72,1
104888,2000-10-25 22:47:04.0,94.56,1
104896,2000-06-23 15:04:04.0,97.49,1
104904,2000-04-12 03:03:02.0,93.4,1
104914,2000-04-11 14:05:01.0,98.22,1
104946,2000-09-05 09:48:03.0,99.35,1
104973,2000-03-04 04:15:09.0,99.66,1
104981,2000-02-26 11:03:09.0,95.86,1
105004,2000-02-26 17:43:26.0,96.21,1
105011,2000-06-29 09:55:51.0,99.83,1
105051,2000-12-16 08:44:15.0,92.14,1
105067,2000-02-29 01:00:11.0,93.15,1
105079,2000-10-07 06:06:57.0,92.45,1
105091,2000-01-26 12:43:18.0,90.64,1
105103,2000-04-22 13:12:52.0,95.51,1
105128,2000-06-18 09:14:39.0,95.32,1
105145,2000-08-15 08:52:23.0,91.57,1
105172,2000-07-05 07:46:44.0,92.5,1
105231,2000-06-07 08:04:00.0,96.52,1
105237,2000-11-20 05:02:26.0,97.43,1
105243,2000-12-03 07:13:14.0,94.76,1
105244,2000-12-18 14:05:46.0,98.67,1
105257,2000-12-10 11:00:19.0,99.22,1
105278,2000-12-20 00:54:25.0,96.96,1
105281,2000-06-26 12:49:15.0,95.66,1
105287,2000-02-05 08:41:20.0,97.99,1
105290,2000-11-26 21:23:26.0,91.98,1
105293,2000-09-15 05:01:03.0,90.55,1
105306,2000-04-20 23:51:36.0,92.7,1
105309,2000-06-30 00:03:56.0,98.12,1
105339,2000-09-21 19:53:28.0,98.31,1
105358,2000-12-16 10:20:56.0,98.41,1
105365,2000-03-16 15:32:28.0,96.9,1
105393,2000-02-03 00:50:45.0,91.35,1
105399,2000-06-25 01:11:25.0,91.76,1
105400,2000-02-21 13:43:06.0,95.32,1
105413,2000-09-23 18:23:05.0,93.37,1
105426,2000-08-11 15:38:49.0,98.53,1
105429,2000-06-05 01:13:09.0,97.51,1
105433,2000-08-08 19:02:54.0,99.57,1
105437,2000-10-30 07:51:28.0,90.38,1
105442,2000-07-05 00:35:43.0,90.1,1
105447,2000-08-11 04:36:45.0,96.88,1
105449,2000-09-06 15:31:58.0,99.13,1
105453,2000-03-30 01:55:23.0,97.42,1
105455,2000-06-13 21:27:32.0,93.65,1
105492,2000-10-06 01:29:00.0,97.71,1
105498,2000-07-31 08:51:00.0,90.23,1
105503,2000-01-21 15:17:08.0,95.53,1
105514,2000-04-22 10:06:01.0,96.12,1
105540,2000-09-14 18:57:01.0,97.48,1
105565,2000-01-15 14:07:02.0,98.41,1
105573,2000-07-04 22:55:51.0,96.41,1
105586,2000-07-04 04:00:15.0,94.87,1
105594,2000-04-15 04:57:32.0,98.44,1
105602,2000-06-15 02:42:17.0,96.76,1
105621,2000-06-29 07:55:25.0,98.97,1
105623,2000-06-01 13:52:00.0,99.91,1
105630,2000-04-23 01:20:21.0,92.08,1
105637,2000-10-18 12:52:17.0,92.37,1
105671,2000-08-10 20:32:56.0,91.7,1
105678,2000-04-03 22:52:40.0,91.11,1
105737,2000-04-06 07:37:17.0,95.87,1
105739,2000-09-01 02:24:41.0,93.8,1
105762,2000-10-12 15:09:37.0,92.58,1
105777,2000-02-23 19:03:46.0,98.45,1
105781,2000-08-05 03:19:23.0,92.84,1
105785,2000-05-17 00:05:32.0,98.77,1
105808,2000-02-14 14:49:09.0,97.58,1
105818,2000-11-08 05:35:37.0,95.34,1
105835,2000-02-19 22:32:10.0,90.12,1
105846,2000-06-27 01:53:09.0,90.54,1
105854,2000-10-28 03:50:30.0,94.19,1
105880,2000-05-02 17:09:56.0,91.6,1
105891,2000-10-25 19:00:58.0,91.99,1
105892,2000-02-22 16:17:53.0,96.12,1
105893,2000-05-16 09:31:31.0,98.42,1
105901,2000-12-11 22:36:47.0,95.84,1
105903,2000-07-03 02:11:36.0,91.03,1
105908,2000-07-09 03:44:34.0,91.9,1
105912,2000-04-09 15:53:32.0,97.29,1
105917,2000-11-11 02:02:13.0,93.14,1
105919,2000-07-06 16:57:04.0,94.08,1
105920,2000-02-28 23:02:44.0,98.48,1
105939,2000-10-21 17:13:45.0,95.84,1
105940,2000-05-15 03:18:45.0,97.54,1
105941,2000-10-06 18:52:49.0,90.6,1
105954,2000-10-13 13:29:04.0,91.91,1
105998,2000-12-02 14:54:47.0,96.07,1
106010,2000-11-15 09:37:02.0,91.61,1
106016,2000-07-28 12:06:32.0,96.1,1
106023,2000-07-17 18:21:58.0,96.66,1
106031,2000-03-22 22:56:17.0,90.83,1
106039,2000-03-23 22:45:46.0,95.38,1
106054,2000-04-29 12:40:24.0,96.38,1
106058,2000-01-03 08:59:52.0,92.92,1
106062,2000-03-23 17:24:37.0,95.78,1
106077,2000-12-26 01:47:30.0,99.06,1
106078,2000-12-28 21:05:37.0,99.84,1
106083,2000-02-01 11:19:15.0,94.84,1
106088,2000-07-14 07:05:24.0,98.44,1
106110,2000-11-03 06:43:47.0,92.6,1
106120,2000-11-16 16:07:22.0,93.37,1
106126,2000-02-23 13:37:33.0,99.7,1
106128,2000-01-12 16:26:52.0,95.97,1
106162,2000-04-02 14:31:42.0,91.26,1
106164,2000-12-15 11:54:37.0,96.88,1
106165,2000-12-20 19:08:37.0,95.32,1
106180,2000-08-27 17:35:58.0,92.38,1
106202,2000-08-08 16:51:03.0,90.01,1
106213,2000-05-12 20:30:53.0,95.65,1
106278,2000-01-27 05:19:10.0,94.76,1
106284,2000-07-10 21:42:29.0,92.41,1
106296,2000-01-26 01:49:45.0,97.81,1
106318,2000-05-10 03:36:25.0,99.8,1
106340,2000-02-19 12:23:54.0,97.34,1
106352,2000-07-30 22:50:54.0,91.15,1
106362,2000-05-28 22:21:02.0,92.21,1
106379,2000-05-28 19:50:45.0,96.5,1
106396,2000-07-17 09:19:50.0,93.84,1
106398,2000-04-12 23:57:34.0,93.0,1
106400,2000-09-25 01:27:15.0,98.4,1
106406,2000-08-17 00:01:17.0,99.06,1
106420,2000-12-16 05:15:52.0,99.94,1
106433,2000-07-05 21:32:44.0,92.09,1
106448,2000-03-08 13:09:25.0,91.96,1
106460,2000-02-08 06:47:55.0,94.42,1
106468,2000-06-26 22:03:30.0,91.02,1
106471,2000-01-08 02:39:52.0,93.38,1
106485,2000-02-05 02:48:50.0,90.1,1
106489,2000-10-09 14:33:41.0,98.34,1
106521,2000-06-07 03:55:50.0,95.87,1
106526,2000-01-04 18:48:59.0,91.9,1
106528,2000-08-15 23:51:35.0,93.26,1
106542,2000-08-24 07:16:01.0,94.46,1
106565,2000-02-23 11:59:29.0,96.19,1
106566,2000-05-15 04:48:18.0,96.57,1
106569,2000-03-29 11:21:22.0,92.6,1
106575,2000-08-02 08:31:28.0,93.66,1
106607,2000-08-30 22:11:43.0,96.92,1
106629,2000-10-02 20:45:42.0,93.85,1
106636,2000-03-13 06:10:36.0,96.48,1
106641,2000-09-26 15:23:52.0,90.82,1
106642,2000-04-28 16:55:52.0,90.09,1
106643,2000-07-12 06:06:59.0,94.4,1
106649,2000-08-06 21:38:16.0,92.72,1
106684,2000-08-21 20:47:13.0,92.55,1
106686,2000-08-23 06:12:23.0,96.51,1
106689,2000-10-24 12:26:51.0,91.66,1
106690,2000-02-20 10:30:18.0,94.05,1
106724,2000-08-10 00:49:38.0,92.04,1
106727,2000-08-24 07:40:30.0,91.36,1
106750,2000-04-08 12:03:29.0,97.35,1
106759,2000-08-02 08:26:32.0,90.95,1
106767,2000-09-18 07:43:49.0,99.23,1
106786,2000-02-19 11:08:17.0,95.0,1
106788,2000-04-22 21:33:20.0,94.2,1
106811,2000-11-30 15:48:57.0,96.31,1
106820,2000-03-15 00:14:33.0,98.86,1
106823,2000-05-09 06:00:11.0,97.5,1
106825,2000-04-06 21:47:31.0,90.39,1
106826,2000-09-21 01:05:02.0,90.48,1
106828,2000-03-21 03:12:16.0,92.8,1
106856,2000-03-05 00:06:10.0,97.76,1
106883,2000-04-07 05:55:13.0,90.06,1
106893,2000-01-04 01:06:27.0,94.08,1
106907,2000-11-24 06:08:57.0,98.71,1
106920,2000-12-06 07:12:19.0,96.86,1
106925,2000-09-01 07:22:06.0,96.33,1
106936,2000-05-07 13:56:18.0,96.12,1
106937,2000-10-03 16:47:28.0,90.61,1
106941,2000-11-08 15:05:14.0,90.48,1
106943,2000-06-08 03:55:04.0,99.93,1
106946,2000-11-17 14:57:54.0,98.49,1
106953,2000-01-01 08:46:35.0,99.63,1
106954,2000-12-23 06:26:19.0,90.47,1
106968,2000-08-20 08:55:31.0,91.52,1
106970,2000-12-06 08:16:54.0,90.28,1
106982,2000-02-14 09:26:34.0,95.66,1
106986,2000-11-07 09:17:19.0,94.48,1
106987,2000-03-01 06:47:54.0,99.08,1
107001,2000-07-05 14:04:05.0,95.7,1
107010,2000-11-27 03:02:00.0,93.07,1
107022,2000-07-01 20:39:57.0,93.07,1
107023,2000-02-25 02:23:32.0,96.21,1
107024,2000-05-10 18:27:47.0,90.44,1
107034,2000-09-26 07:43:31.0,96.3,1
107046,2000-11-14 17:15:17.0,99.93,1
107067,2000-11-26 22:30:52.0,90.96,1
107070,2000-08-02 01:06:04.0,93.37,1
107073,2000-11-08 08:09:36.0,96.09,1
107083,2000-06-19 03:05:06.0,95.59,1
107093,2000-10-09 11:14:51.0,93.62,1
107094,2000-05-11 09:47:49.0,99.08,1
107099,2000-09-03 05:17:30.0,97.62,1
107110,2000-04-10 12:15:44.0,98.6,1
107115,2000-10-13 18:02:03.0,96.05,1
107117,2000-05-26 00:53:32.0,95.76,1
107142,2000-10-23 09:57:55.0,91.39,1
107143,2000-02-18 18:56:21.0,92.61,1
107146,2000-01-06 22:09:12.0,97.88,1
107153,2000-03-02 23:47:49.0,91.89,1
107157,2000-09-14 21:58:13.0,95.3,1
107165,2000-08-19 22:03:35.0,98.91,1
107168,2000-04-08 23:06:11.0,93.31,1
107184,2000-11-19 04:00:11.0,97.53,1
107191,2000-12-25 15:19:34.0,94.14,1
107192,2000-10-01 08:03:38.0,93.32,1
107263,2000-02-06 17:41:14.0,94.17,1
107271,2000-04-10 18:51:50.0,98.06,1
107277,2000-03-19 03:53:25.0,91.52,1
107278,2000-12-06 21:58:35.0,92.39,1
107284,2000-01-15 09:50:00.0,95.58,1
107310,2000-01-12 04:25:56.0,90.0,1
107336,2000-04-27 23:29:54.0,92.88,1
107347,2000-06-24 04:18:06.0,95.99,1
107348,2000-05-11 10:04:24.0,92.0,1
107357,2000-08-02 10:41:16.0,93.09,1
107370,2000-07-20 05:06:50.0,95.63,1
107382,2000-06-15 08:51:47.0,91.88,1
107384,2000-03-17 16:24:58.0,91.55,1
107385,2000-12-11 20:39:56.0,99.08,1
107388,2000-04-27 04:51:40.0,93.93,1
107401,2000-08-30 01:06:50.0,99.85,1
107418,2000-10-14 04:16:51.0,91.59,1
107426,2000-03-01 06:31:26.0,96.48,1
107430,2000-11-06 13:37:41.0,92.67,1
107433,2000-02-11 16:57:38.0,90.64,1
107439,2000-05-02 10:16:32.0,98.57,1
107451,2000-06-29 03:58:26.0,94.29,1
107456,2000-05-29 05:27:30.0,90.35,1
107465,2000-05-26 07:55:08.0,99.03,1
107469,2000-03-11 07:13:18.0,97.93,1
107477,2000-03-28 12:17:39.0,99.37,1
107480,2000-11-14 02:46:36.0,98.11,1
107493,2000-09-18 06:58:52.0,97.83,1
107498,2000-11-07 03:05:40.0,97.47,1
107505,2000-06-06 09:04:47.0,95.16,1
107523,2000-12-28 20:44:38.0,96.03,1
107528,2000-06-29 06:55:02.0,98.15,1
107543,2000-04-01 05:16:37.0,99.25,1
107563,2000-06-15 03:33:53.0,99.44,1
107566,2000-10-23 15:22:29.0,99.15,1
107568,2000-07-24 04:08:11.0,93.72,1
107581,2000-06-12 06:00:09.0,95.08,1
107604,2000-06-28 20:49:04.0,96.31,1
107613,2000-06-16 15:13:15.0,92.41,1
107618,2000-09-20 04:24:05.0,94.65,1
107628,2000-12-07 09:39:12.0,96.04,1
107639,2000-08-15 04:08:52.0,95.8,1
107646,2000-02-15 21:43:07.0,93.27,1
107660,2000-10-17 00:09:13.0,98.4,1
107663,2000-01-04 09:19:22.0,96.1,1
107666,2000-01-20 12:41:20.0,99.87,1
107669,2000-02-15 01:26:38.0,91.54,1
107673,2000-06-30 02:22:13.0,97.02,1
107674,2000-05-12 13:44:44.0,90.48,1
107705,2000-09-29 23:43:54.0,98.57,1
107710,2000-09-10 18:45:07.0,90.06,1
107722,2000-06-27 21:30:45.0,90.72,1
107729,2000-09-14 22:53:24.0,96.11,1
107758,2000-05-03 03:42:06.0,99.5,1
107761,2000-04-09 10:31:08.0,93.03,1
107778,2000-12-09 09:55:07.0,91.62,1
107792,2000-01-03 03:15:49.0,96.75,1
107805,2000-08-15 07:53:56.0,94.35,1
107818,2000-12-26 14:03:18.0,92.31,1
107821,2000-08-07 00:39:18.0,94.28,1
107825,2000-12-30 20:06:38.0,94.73,1
107838,2000-09-15 02:47:51.0,95.56,1
107842,2000-09-13 15:56:57.0,94.86,1
107846,2000-05-09 17:05:48.0,97.23,1
107866,2000-08-07 03:02:21.0,97.16,1
107872,2000-10-23 21:27:38.0,91.89,1
107876,2000-06-24 11:40:42.0,94.4,1
107892,2000-01-18 19:50:48.0,90.9,1
107907,2000-05-24 17:44:51.0,96.07,1
107909,2000-02-06 07:00:59.0,93.17,1
107926,2000-02-07 18:26:01.0,99.93,1
107934,2000-10-25 04:07:02.0,90.96,1
107940,2000-01-01 11:04:52.0,96.72,1
107957,2000-11-27 07:34:11.0,90.96,1
107980,2000-11-26 04:10:49.0,91.02,1
108000,2000-08-31 21:34:43.0,96.21,1
108004,2000-08-09 20:52:09.0,99.58,1
108013,2000-08-05 12:36:23.0,99.02,1
108036,2000-07-19 00:12:29.0,99.35,1
108039,2000-04-22 00:17:20.0,94.99,1
108055,2000-08-20 07:17:55.0,93.32,1
108056,2000-10-03 09:44:56.0,98.61,1
108069,2000-07-06 07:49:46.0,93.34,1
108079,2000-10-17 18:58:09.0,95.15,1
108080,2000-05-14 06:27:05.0,98.43,1
108084,2000-01-07 21:58:44.0,97.74,1
108104,2000-09-04 17:05:31.0,91.12,1
108108,2000-11-05 16:38:44.0,96.32,1
108121,2000-06-07 23:46:43.0,93.36,1
108144,2000-04-05 19:36:12.0,95.66,1
108149,2000-01-27 16:49:25.0,93.86,1
108156,2000-05-16 02:23:37.0,96.15,1
108189,2000-02-12 10:12:24.0,99.6,1
108261,2000-11-22 14:56:15.0,90.24,1
108266,2000-11-22 04:15:08.0,99.94,1
108279,2000-04-10 19:25:07.0,93.02,1
108289,2000-03-03 15:29:10.0,96.82,1
108292,2000-08-29 00:56:59.0,91.15,1
108297,2000-06-22 03:25:00.0,95.58,1
108298,2000-05-10 02:06:55.0,91.4,1
108306,2000-05-21 23:38:26.0,95.15,1
108319,2000-04-23 01:33:04.0,94.08,1
108323,2000-10-14 18:27:02.0,93.05,1
108325,2000-05-16 17:51:09.0,92.98,1
108357,2000-02-01 05:49:10.0,99.71,1
